Before (MED),,4467591.00,9408590.90,1041952.49,586637.25,27524154.45,434290.00,13565.00,118799.50,337672.13,2127276.00,92788.00,301881.00,524804.00,738698.25,14210.00,8941.00,616741.25,89883.75,3791741.29,1137635.20,267361.20,1738766.25,2184135.75,2772349.25,1354625.00,769212.50,13538135.76,590713.88,466095.75,4956979.25,20429.00,43394.50,15973277.06,5106280.07,8716500.94,59447.00,764400.00,20822612.93,114297.75,103864.00,208125.75,10237690.27,618388.00,306713.88,9281721.40,16684580.77,43049.25,38074.25,331840.25,44925.25,8059748.50,53014.38,3262554.75,3558012.03,7337115.42,2016076.22,52947.00,752093.75,498834.00,19381994.27,7421.25,5446.50,10743685.05,36663.00,2474207.50,0.00,840687.00,1798553.75,312625.50,67599.50,132478.00,2984.70,2949.00,1051026.50,4224452.63,262419.00,26255.75,598426.25,6301605.10,88711.00,27931.75,102475.50,89884.75,4267131.98,3943640.25,2548810.27,5066364.04,612388.24,939955.75,435244.50,5211156.29,553501.74,2818917.50,1977088.75,28571.00,476880.00,215493.00,620510.00,1443199.25,974360.78,31842971.34,3163125.03,16124154.76,24372.00,78156.75,274952.50,13768172.58,694500.76,3142103.53,14846112.25,120976.00,13304937.12,540941.50,418356.00,12762.25,138143.75,4844063.93,182116.00,431676.99,18335104.00,1450973.50,5637768.25,5115446.25,22358148.99,97168.75,3557201.74,8905131.67,1987449.50,14841010.88,2303730.84,4586185.50,40226.50,2097070.25,3926317.00,101440.50,833301.02,928394.50,24286.50,1535624.78,1173691.49,28857480.89,16812129.09,8242230.00,152528.24,34482.50,0.00,3663351.54,171605.63,1836.50,60990.00,6556.25,914134.75,1399394.74,10512787.10,0.00,92926.00,166054.00,3342180.75,2415988.75,1233026.25,5541922.22,305951.50,813592.00,44572.50,3204775.00,13638193.50,14661.50,1910895.75,10343692.12,1469399.25,58418.50,875210.76,1789437.50,5689486.69,34468.50,21182.25,2077584.00,29290846.81,392935.49,8244.75,1723443.50,208095.25,2672878.25,438984.13,1818817.99,3029932.25,23856616.50,2768564.50,750112.00,37688.75,127000.00,1822701.50,25538303.24,4214572.75,3290401.59,10367003.91,142705.50,25570.50,30824.23,2608966.50
11/11/2016,2199779.95,6715326.49,26543265.4,5625534.659,701057.5,26720167.15,333112.5,1785,290587.5053,178035,6158088,129502.5,1324470,2594550,998568,13337.5,81220,550836,1182440,5328000,842488.5,343620,892625,1527280,3796180,2135910,3532132.5,14468909.82,1062075,2226125,14943425,9050,79100,24019087.5,11263818.14,24524759.38,26792.5,1422720,13872660,968875,27010,304730,22349705.24,110457.5,51098,13150287.74,9679373.33,144970,2925,92415,31877.5,4422787.5,23287.5,13579199.84,10142370,13375125,2645459.959,37145,3413279.415,2424532.5,25200018.48,281314,57723,15696945.19,26767.5,3856680,0,2311875,2534419.958,864170,1920804,155430,14737.5,1990,9474839.717,12467587.16,812910,196868.5053,1354938,21512480.61,32400,136687.5,47740,125425,15794967.24,8553775,2101319.938,26135688.12,3812819.935,2847100,2631720,15301440.25,2345314.941,5945000,3878600,3574.5,639860,521885,3354947.5,6884787.5,1037195.057,37270043.78,8391582.5,37505985.99,94254,371280,2199779.946,19778025,3984875.887,14011799.61,20122389.79,132232.5,25110729.84,3718875,1630314,6409,0,10471647.07,711739.981,1208020,45909600,2699305,14729650.33,8021640,26860340.35,733391.9868,13567187.5,19623630.3,8264880,13284960,2117115.064,15418771.5,268837.5,4312807.5,7731580.154,384750,1800370.029,2654380,14685,3925057.5,2884774.827,66872386.12,21643429.63,22507165.5,1299134.966,41411.99915,5112.5,1495575,178285,4140,54780,66555,1872720,2210874.914,22114650.19,0,56400,239190,7492680,4875675,1292272,17178900,729327.5,2241067.5,64750,7914967.5,13229060,42585,3834523,36910443.59,2529312.5,43665,2063677.558,2012973.5,12786050.08,111427.5,92220,2873625,39727618.03,732600,15480,6460160.165,628530,5673226,2640529.565,1258902.5,4194690,28008771.75,8558340.201,1134447.5,4070,280500,2583550,54784937.5,6774110.136,5108540,14761040.21,2147395,19550,26740,12322560
11/14/2016,1879440.05,6178268.14,28721350,4921387.5,671350,17075966.47,366432,0,573487.5103,129507,4269233.5,142902,767286,1942837.526,1882142.5,5302,50100,557175,314312.5,3245232.479,781455,234750,1085915,15597177,4165315,867800,2223273.065,17295329.78,1169675,2050695,14562625,0,153300.5,20019664.48,9488258.491,30426850,33970,676360,10249767.5,169360,83767.5,222890,19484900.41,203000,149820,21325125,9528999.87,54625,56217.5,411040,115137.5,8319780,113917.5,11537715.65,6380800.128,12788046.32,11931314.63,29490,2104133.05,1258092.5,19046309.65,104527.5,24832,24688125,22260,4937625,0,12657725,1370739,653080,1243506,274040,19854,4964.5,7854500,10435250,977275,123783,1609455,11096190.31,30712.5,402507.5,197237.5,18920,10489125,6279825,1469879.978,17740205.39,2158594.965,1819680,2411940,11731330.37,1054044,6734412.5,2895322.411,14610,479850,242332.5,2736112.5,4090570.091,1824479.95,32313496.34,10410795.17,32859629,36990,445740.0092,3322905,18399359.59,2257189.937,16402090.43,20951000,47992.5,19707675,2579430,1431675,16087.5,24645.49945,7693330.314,405060,1834180,32912227.34,1895215,11008825,9027525,21481915.56,340312.5,6792220.557,24331450,3628505,16840599.74,2716632.659,11185831,244655,3284572.413,4530672.131,380760,1228262.4,2056560,14050,2576593.5,4427054.871,44309264.29,32803964.47,24936336,1460820.038,48530.001,0,1879440.049,10000,31280,116440,37290,1019200,1999606.5,20395745.5,12975,33028,1161135,6726020,3811770,1811482.5,24428737.22,484312.5,1266036.75,61037.5,11218949.65,12164385,33150,4198771.2,28935783.91,1992375,65119.51,1500377.5,2534920,12374145.14,777410,88290,2285320,37957441.09,1264252.517,105187.5,6107139.5,2769200,6153992,1136390.5,1351909.978,3670012.5,38520900.59,4964000,692282.5,2220,594662.5,3622867.5,39735878,4026039.88,4041939.5,11137377.65,638270,26266,39000,6908880
11/15/2016,1170300.00,5333491.17,18977969.42,4939550.154,633759.5,28092890.15,427772.5,0,133525,88105,3433153.5,200722.5,303667,1299658.446,1458345,51680,45560,315675,241900,2341250,778800,131859,1064250,6317120,3116365,658160,1539945.046,10836720.42,927850.5,600780,13661804,32837.5,27960,14190547.33,12082350,13264927.33,184260,426952.5,11583812.5,381150.0045,124350,94863,20328293.43,401992.5,202976.55,10802055.19,17491435.23,61320,31968,177423.75,64370,4009962.5,101452.5,7043180.042,5285550,17202267.94,3857839.826,69864,2017125,2751595,15911525,100196,5232.5,17292510.85,64715,3338612.5,0,4128516,1129050,1045620,528000,138370,1990,778150,5374285.158,7335789.932,160331.5,98033,1001160,9546039.735,338222.5,25850,164158,58380,9021675,6208124,1468229.933,14437650,1645519.973,1157287.5,531300,9551934.851,213397.5,6564772.5,2858240.09,52245,1137080,609410,2578280,2749709.939,919680.6995,43102133.14,5331100,32671238.34,87680,161160,2519017.5,9934550,2737500,9799103.742,16905862.5,129780.9,23725280.38,1804465,1010410,0,71248.0016,11159187.96,172348.5,546405.75,27450920.27,2463597.5,11348687.5,8928465,20249210.79,75802.5,4870350.158,21547967.17,2635710,8310790,3707975,10330945,139606,3309240.087,5048119.952,103040,550275,1170300,50719.5,3056891.25,1872450.081,56856449.06,24454665.41,15641150,352275,71850.003,416137.5,2671186.068,251505,5827.5,190954.5,9120,917400,1090890.014,16340695.27,54395.0011,56787.5,437525,7467802.5,4447362.5,1663258,11379480.52,295800,1181475,194434.5,6415800.204,16439997.5,51750,3022461,26077589.33,1017787.5,36888.865,639855,2250062.5,9104480.891,144425,150592,2261571.25,60562000,287749,52745,2739419.932,221760,3272515,1133684.973,1273610.02,2644880,37411021.02,3485520,366625,1760,173750,3357300,32515137.79,2451475,2988505,10772219.75,547625,4828,63040,4703557.5
11/16/2016,1183292.53,4663137.94,14933617.28,3345579.948,348270,22069742.23,429697.5,3490.0002,255680,230332.5,2049810,123600,369354.9914,1014300,1726672.5,0,21577.5,750950,140280.0024,2949187.5,557865,116725,1662199.5,4499847,3733012,481916,1390500,9791437.5,604990,565440,7509100,9600,1024200,17737194.34,7988282.717,14742942.87,124327.5,502830,9846955,519250,101790,100960,10089519.59,74480,454960,7488180.132,21196175.54,0,213760,240000,200027.4,2433525,76075,11621265.14,4549055.909,17806540.96,2942519.91,242865,1576387.5,997705,17122455.84,217040,21367.5,11458883.05,32482,2334695,0,6101480,3103695.053,352062.5,1361250,79230,995,23760,2814315,5714292.947,258640,170693.9955,953167.5,11797580.33,1164117.5,71753,174720,68400,13219380.11,3833675,748752,12043759.14,4455360.073,1889334.5,731967.5,9055375,451820.0116,7706280,1733672.5,41905,979272.5,816977.5,1417325,4330605.193,384779.9894,37603776.8,6105224.899,28428041.42,97731.5,76642.50165,1453402.533,12620212.5,1591920,8226792.821,14627720.15,92235,22567852.29,1429837.5,552092,5334,15469.99965,7825562.5,404248,542191,15376890.15,2797950,13122170.1,6170872.5,25746735.67,320054.9943,3811492.562,18589925,2379215.5,7926022.374,2384968.5,11689238.5,127875,4370487.5,3589575,59940,538860,788256,5360,3246680,1240785.018,30696000,16326000,17490110,296050.0078,97000,88365,1376882.5,194537.5,2205,88312.5,4540,1223225,1183292.53,17857124.71,0,44682.5,552328.5,2479819.5,3069157.5,437287.5,14331359.67,411987,1326990,90450,6677557.5,14661937.5,15783,1491500,34701480.91,979630,23655,1049490.03,1898650,7809049.718,49050,123186,2518695,50983212.73,357585.0093,44655.5,3822967.547,427770,1432500,533375,1423125,2692787.5,20916473.23,3524221.168,366160,40122,209200,1097705,22799624.39,6979725,2175225,6776265.19,807853.5,14924,16405,4491689
11/17/2016,1203507.50,5059886.16,11553155.33,4279379.934,268840,19068839.55,406337,26124,32909.9988,128205,8468712.5,143000,302400.007,1377292.537,1315880,13712.50025,55093.5,605985,301275,802102.4949,137615,126085,499758,7043040,4124524,345492,1589682.5,14314300,619500,890862.5,8255230,45980,32346,5420760.204,17820400,20292134.74,219425,384477.5,14767403,156787.5,48620,224450,10381552.71,150720,738840,8429400,9328320,0,221680,160740,5324.55,3514866.5,106730,9616605.111,5386270,11601415,3948847.62,1434945,1161269.959,1311345,10833840.3,102486,1592,22405800.79,77786,2601500,0,5995350,1842519.968,279130,484110,145410,2992.5,48510,4045462.5,4561417.543,508530,30400,1203507.5,11507265.32,463250,83400,130702.5,29670,6523572.447,3489732.5,843125.0125,8851077.599,2318312.5,1395940,460075,11518875,703989.9822,8105675,4673122.5,155620,399000,420858,1263500,2859569.938,963441.25,27796650.86,5847685,36086659.09,105490,367042.5165,1814085,11590005.26,1935449.948,13123500,19926525,152000,13541942.71,1301540,1758900,1718.5,44940.001,3316469.977,437687.5,645624,15609569.85,2499160,15987279.41,12956760,31023579.59,209250.0038,5185440.083,38200911.15,5603468,10826515.17,1955759.944,16867212.5,74140,7951139.804,4097279.922,62720,1100504.951,1032167.5,17680,3729067.5,1746452.451,36593056.55,13216349.78,11272914.67,179490,7265.9997,516030,2117995.053,197685,8086,30970,36160,837380,1628550,14914185.12,30000,267137.5,882375,8657617.5,2665440,1834830,8857237.205,561045,891660,124967.4982,9860670,10820425,0,4289040,29593619.22,1582906.5,43575,830137.5,876487.5,7041069.916,118035,51817.5,1313760,38393978.94,232655.0124,6900,3959136.047,312355,2923415,443602.4896,1416800.044,3957048.75,78924387.96,3851087.5,392665,270270,332145,1080400,19266239.83,4425687.5,3508637,12122785.11,550252.5,8288,8356.605,4913200
11/18/2016,1218892.35,4927076.98,17585680,3334869.901,292250,19093200,911200,0,80185.00145,76570,3936160,38465,561476.237,1353240.054,1310640,0,57197.5,414710,683007.9884,6924239.87,401795,117412.5,446900,6380960,4706625,1428405,1806687.5,16253774.58,793650,1023400,15668776.5,19110,121540,10823144.73,10260542.5,14430284.44,110825,377055,10795382.5,196650,50025,302047.5,18255875,146069,201577.5,8224906.745,5933664.88,203670,216835.5,119062.5,95408.75,3940513.5,247020,13128500,8776734.821,9500527.5,4166137.5,303625,2183264.922,1500012.5,14628360.13,138535,0,14878859.66,25230,2523375,0,2400300,3578504.879,211394.25,356240,66960,75281.25,5925,6138700.17,4654969.872,292880,24830,1271765,10339499.44,79925,8932.5,135090,22620,8579934.858,3781620,1127500,13244025,3634400,1533517.5,781200,9636007.357,500850,4641537.5,4532280,73196,478500,483345,1064885,2394540.053,697919.9616,44005120.44,5530267.5,36945104.09,0,367997.5085,1119223.975,17847397.9,2263852.44,11464635.15,17472748.56,227212.5,12875657.1,695902.5,1014220,753,159950.0035,5547555.038,250480.0124,447255.9,24111360.46,2883835.5,17828766.87,12680250,17100142.27,633640,6100709.854,18936975,4158593,11039979.67,1560225,9856350,44122.5,4312620.111,7813812.574,300375,1472514.977,1218892.35,17615,6013280,1647122.431,22462334.42,16869587.77,12961919.62,513437.5,29129.9994,0,2257800,202507.5,5200,220592,6675,1013600,2364880.057,24344698.5,0,97911,886777.5,4646859.14,7187670,742500,11462719.62,301087.5,1124930,6731.0001,8398915,7867991.25,28275.5,3739750,21144175.56,3020360,122990,930155,876936.5,6241900.185,46920,10907,1141087.5,45393525,380750.01,10012.5,3637725,10381675,3197250,692557.5321,1444657.455,3339866.25,44337945.68,5956601.857,336660,28000,191800,1525125,16565160.29,4079233.461,3376890,8179384.924,375685,27936,30845,6397680
11/21/2016,1218470.00,4699413.93,12948209.64,3609950,2981790,15626699.81,531560,5796,178240.0032,597760,81639900,41895,362123.9832,587895.0231,1162525,0,20502.5,493157.5,286464.9953,1945347.463,504020,52095,1835080,7640945,5110240,575905,1302107.537,7627769.704,1858547.5,2009322,4558795.5,18198,64360.5,12102445.15,7711550,12927787.5,152717.5,549234,11895444,994120.0116,51393.45,141100,10816209.79,45031,251680,7525815.1,7222320.202,79624,33360,144205,138678.75,3311157.5,98507.5,6842500,3640780,7124670.184,1905755.028,582298,1156965.014,719474.9868,20867406,122175,4000,18451125,73297.5,1537585,0,1825165,1437834.5,164902.5,207870,57512,6150,586567.5,5918412.5,4591917.459,294255,111070,723362.5,8956525.257,505020,75789,128740,31645.5,7103250,3715890.5,1051242.47,8510765.096,3601245.059,1794175,428400,12600697.88,927295.0227,7377567,2122199.935,140705,490245,439560,1795430,1948992.458,698820.019,28605609.43,2569712.458,21636099.74,90750,237037.5,2149485.047,11746098.53,850020.0229,8476214.891,14365225,77212.5,9589829.925,767078,724947.5,25575,37159.9992,6138239.875,646526.0157,466284,53731680.5,2164093,9201330.386,8959576.5,18423789.53,504535.5,4228079.9,14291893.71,2060635.5,11643472.68,3097307.086,13061830,136080,4306152,2879391.946,135481,509240.008,876025,83475,5067972,2686327.425,22337639.62,15553037.25,9373844.728,2371970,21946.5,0,3260950,29500,20475,67177.5,15855,820760,1342249.968,9404160.149,0,37750,617743.2,4698630.141,3536136,1218470,8253712.5,469395,1026412.5,81959.9988,8231800.261,6883380,20739.9992,2594400,20823165.55,1198938,49140,766062.4788,1339975,4447450,69870,79336,3963507.5,64685618.85,696163.9816,36180,3751367.675,2035140,2858047.5,537000.0125,2615475,2638691.25,30301927.85,3110140,308829,174330,114412.5,1785978.5,17953634.69,3584167.567,2233150,12400862.5,326502,5085,34675,4954145
11/22/2016,1364930.00,5090496.28,13556800,3065659.909,664317.5,14693289.25,327087.5,15179.9996,340379.9939,786257.5,27496625,134830,671762.5153,838755.0109,1406297,88800,51800,529477.5,1364930,3270800,247600,181912.5,1497525,14239677.5,3361201,854662.5,1485675,10378935.13,2242894.569,1489800,6747145.5,32980,41037.5,11631454.86,6262970.162,20710709.46,715765,325832.5,11014870.5,312754.9929,41862.5,121270,12600419.79,130150,88580,6395443.75,8090150.12,121000,37259,507440.75,66930,6914079,28257.5,8702039.746,6114365.876,6595361.331,2161225,971850,2025379.952,1445575.027,12933370.23,288638,6000,21730612.74,119682,2517670,2054.9999,2160042.5,5136340.081,590580,231569,103635,46057.5,0,5412980.152,8943962.261,450850,202125,1354080,13887825,255850,263238,189875,30100,6473249.948,2979290,2332102.434,12799929.71,4297129.93,2266312.5,729277.5,6780690.099,562702.486,7246690,2221099.934,242844,174685,268297.5,1173000,3396876.074,1169593.586,50515919.51,4750672.576,23655093.08,12375,288437.4938,877527,9528592.29,1446802.461,9289312.5,16691919.31,118260,17189865.27,1190400,1189020,23800,116125.0025,8807512.619,367625,856425,57977016.16,4553325,13781839.4,9159750,19234752.24,289835,10636125,28495690.2,2337980,10108614.7,2775500,12334875,112200,2670648,4765199.956,375755,797710.0121,695711.25,99560,4325150,1149179.968,25723506.61,27548341.3,17703944.48,322800,0,3090,1867157.547,88942.5,4875,47005,253050,1958175,1667492.52,23256017.82,0,13132.5,710640,4329630,3505200,2084527,12820500,720594,645955,460019.9736,6434468.795,8487360,39262.5,3868280,27980924.64,1274052.5,108582.5,1108340.03,710325,6736929.805,383625,56430,2556260,39337320.18,762041.9898,65568,2739570.064,1824389.5,3074140,906245.0211,3127467.453,3039612.5,22442489.45,5620350.134,175050,131950,118020,1051260,25357739.35,5302499.95,2676050,12213885.17,341325,6612.5,10835,5404800
11/23/2016,1050729.97,4148907.37,7495290.102,4904819.927,787060,12449699.84,366514.5,0,111300,127384.65,20578800,131435,377970.0086,805459.5107,886460,52164.5,140140,1151297.5,258929.9958,2874479.982,335092.5,173850,710814,3830227.5,1821426.5,1887275,1050729.971,9231924.265,1023031.219,1388860,5150080,17262,12150,7063575,5162900.868,19775772,287752.5,390845,7750880,2053957.434,45650,128480,7777667.794,570817.5,231985,8777722.341,11721780,179088,20237,263160,286890,4838347.5,108577.5,5856375,5192865.104,5572402.355,1234630.019,411340,883550.0103,1684160.061,15764100.28,178555,5467,15688175,12980,4150507.5,0,1251827.5,1429942.456,350350,193200,43815,2977.5,0,2686502,5177209.455,84922.5,11340,1511875,10369235.28,69853.5,196420,165635,151725,5085314.919,4368100.5,1875395.948,10236600,4823437.5,1203345,493025,9533733.276,190800,4807880,1206460.036,380860,354380,336180,1534912.5,2029342.5,541615,31065457.8,3228912.5,19437089.53,77560,223342.5049,762937.4838,8594582.687,1232104.967,7169679.726,11624989.76,22400,14252868.11,950025,991055,63492.5,23275.0005,5351531.965,590940.0134,380265,21014235.2,3033650,11947360.08,5059691,21836832.77,266399.9955,32600401,22442294.37,3164862.5,8355190.245,2275560,9178176,255765,2532169.937,4056780.037,324720,551880.0084,793455,192423,3978275,2447472.534,22604917.7,23521443.39,11021565.18,372359.9913,41692.49915,9267.75,1120380.028,139912.5,19420.5,25042.5,36890,881153,1144465.053,17193690.13,0,37575,388622.5,6067395,3877370,2667182,8424350,517725,981750,367483.9896,5055240,10744597.5,18256,3779054.884,19730812.5,613125,101600,776072.5,1381117.5,7116017.459,83250,33462,1348225,20153319.55,242932.4909,92947.5,3124844.893,1084910,3337850,709300,711015.0107,1539452.5,25866884.88,8060676.19,247879.5,1430,187525,642200,40016908.99,3222619.94,2760280,6513762.411,325902.5,19470,0,5276535
11/25/2016,461537.99,2111687.33,2731627.427,1964690.03,223905,4639612.617,281180,5880,110800.004,98587.5,6018820,38712.5,267525,246960.0063,202112.5,13899.9995,23200,133975,124599.998,1126309.993,129195,55440,497125,5710042.5,1397630,845077.5,263865,3266674.583,336600,709988,2022341,950,3675,7203494.64,1961700,9489875,44770,235440,6302340,2543339.917,72670,46294,3796875,56897.5,134685,5593170.1,4268954.5,92225,1042.5,233148.75,33840,1890575,14720,5308525.122,2560297.55,3128360.159,1056555.016,332520,481462.5,299867.4947,4643865.042,73537.5,5200,3954340.174,2892.5,2388984,0,1598135,782034,74760,110967.5,17150,0,12837.5,1845245,3098489.919,73387.5,165980,540000,4968080.136,4980,51240,28045,50017.5,2494747.48,983025,572129.9844,3719855.041,1829880.03,984555,266305,3372510.095,241799.994,1887156,1025787.5,36428,321812.5,90610,187575,1035690,352320.0096,12390975,1921279.97,6880662.666,41850,53727.99885,147529,5151408.5,389784.9896,2541170.033,7325880.074,157052.1,4795155.185,286200,271687.5,530,239087.9949,2307690.092,45202.49895,15095,8712112.379,1039197.5,5055059.965,979370,10440584.39,90752.49845,6018684.95,26163919.82,473807,3995430.116,585334.9833,3745509.5,26317.5,1664640,2080663.019,708350,154453.7571,392192.5,126175,4136330,1842237.5,13102087.77,9671617.804,4999424.857,123760.0028,140219.9972,5150,596250,78605,6435,37824,11975,432571.5,777755.0179,6520980.1,0,6060,113420,15879492,735150,862170,4927457.396,160055,221940,227200,7623000.242,5631250,0,1659339.898,6340034.92,4342800,35527.25,461537.9874,379015,3470302.44,37732.5,73737.5,345856,12247158.27,50960.0013,3325,2102257.597,840301.5,1596825,602115,773999.9888,753250,14703263.93,2694126.437,180712.5,12780,27075,291947.5,25269616,1890162.017,996804.5,5469285.025,71952.5,11419,495,1638120
11/28/2016,1095022.50,4594971.05,5884650.162,3173760.093,667777.5,13208190.33,342720,17293.50045,233239.9958,412850,12936213,100110,216315.005,679470.0261,1095022.5,0,21600,309722.5,196875,1957399.964,1785600,95900,1201050,2382510,2397420,715012.5,1898314.356,21507429.73,1068987.5,679120,10542000,106020,74115,14244233.82,6680919,10097009.87,175180,279009,6588675,421355.0094,187425,447367.5,8152062.5,247860,1905800,8302980,6134520.262,92400,1035,917067.5,52020,3508285,38180,7289367.458,5367880.106,6108515.156,2818959.958,460061,1872334.978,975455,10801629.9,218701,4680,10832850,5060,3184612.5,0,2886125,1601947.525,361825,101205,401450,360510,7900,3869967.5,8452959.853,232576,36693.75,717535,6230550,156210,151890,52140,13520,6053920.145,2764072.5,1915582.42,13184573.15,3809374.938,1319032.5,428400,7583908.5,745200,2526702,1564260.045,33670,237276,503962.5,1107607.5,3973580,494775,29953072.36,3962400,23211621.79,39074,226010,573580,8429535,990552.4736,6070131.079,13206095.27,167653.75,14385465.55,593434.5,470840,8215,105820.0022,7146679.856,198339.9953,578565,61733231.15,1906190,11439162.5,4261852.5,35671976.32,140040,12199209.8,34093158.82,2817119,21108667.81,1714417.55,8024780.5,243660,2271267.556,4956322.455,581985,808417.4754,888000,108522.5,2190055,1799325.025,39638836.35,16798950,10365112.8,268080,90224.5,0,1766700,150995,14448,14430,63414.5,1216557.5,1379770.016,13807244.89,0,23498,861765,5295875,1835190,1154530,8042774.746,630300,510347.5,153669.9956,30930480,4674120,28852.99945,3658740,18443100,1243687.5,259350,1016589.972,1316122.5,6462622.575,240682.5,33155,1736437.5,30620800,654802.4918,0,3178182.463,1777147.5,2017245,434362.4903,1677992.451,1073572.5,31675296.91,5571142.632,183939,20880,218295,529762.5,37234395.32,4201255.039,2870287,14649570.26,255945,0,9750,3942432
11/29/2016,1149490.04,4862011.27,9022125,5039310.072,589115,16174925,439770,3830,221332.5,235040,12598953,92767.5,79290,489687.4875,6605926,480675,70560,211871,739968,5674674.966,996135,96867,1018880,1524068,3930625,709500,1583294.956,11193315.15,922792.5,1149490.036,10072105,38000,256620,9465300.234,5741394.847,14500342.88,519000,334687.5,5590392.5,168904.9982,105682.5,189100,6702052.436,7838300,395445,6280377.5,14358837.71,138033,12117.5,440852.5,78375,5537664,24009,8506154.853,5934071.62,7532525,1354812.5,515200,1236239.971,1807091.968,11377280.81,98867.5,13362,16466585.18,16720,1315104,0,2093455,951912.5,341910,177100,15745,4000,0,5007600,8199300,119310,54135.1986,898930,12152430,364140,220170,145617.5,29997.5,5989339.952,3995322.5,1780639.975,18702025.21,4397542.428,1169300,603655,6471645.093,286840,3220120,1179800,27142.5,315605,494640,1274910,2378250,1221494.966,37509561.08,6220888.2,30412474.24,5560,172687.5038,1438412.5,18616909.6,2066610,8897000,20223967.3,250071.25,22925335.3,744180,779897.5,29624,79942.49835,7235800,356900,666000,27019457.24,2059992,14977599.69,3632420,38236641.42,177929.997,4545495.037,21395519.85,2051042.5,9230894.455,3032925.093,7326802,856625,3141247.922,12281779.76,485805,377717.4885,876240,229052,3357450,3044452.457,30254239.72,19204350,18870940,89799.998,119805,148096.8,3270000,43935,8525,57697.5,63440,1011624,1047987.488,12380975,0,52020,393675,2692057.582,6715417.5,847365,21796800.24,238501.5,1105530,308549.9915,23748368.21,6709395,39337.49925,2267002.5,28291150.89,1004445,265920,1278001,1909050,8282517.647,71630,31500,1777875,23870770.32,877616.4889,115935,10770239.48,3048075,2405125,1019287.5,1416272,3533950,25802094.75,6207045.149,356850,20020,518215.5,841260,34799387.4,3420187.5,2391480,18660427.75,326707.5,16390,9357.5,2606690
11/30/2016,1211759.96,5044171.13,37058558.46,2000390.029,279630,16758340.44,255300,19149.9995,120670,283767.5,13128507.5,246825,180195,1170034.561,4058800,16575,51475,668515,384475,2066714.987,1613100,91120,1463140,1864605,3116431.5,643200,1267337.464,8392500,310272,575344.0176,8884856.5,51611.5,188400,10095666.75,6878212.5,18348484.5,194185,588158.9,8487276,281170.0031,83040,91822.5,9142457.97,682065,583600,10738167.7,9098617.629,82500,33565,568905,540597.5,3179400,38250,7774149.867,5955997.755,6045356.843,2136892.467,322605,2171324.924,3048360.053,19910399.82,412920,16727,13595750.3,1320,2584050,0,2103215,1274035.02,143500,85260,69525,0,0,3144882,11780297.69,82582.5,92400,1234820,6025267.665,90447.5,1415640,106503,24595.5,4713969.923,5343975,2370794.933,23306135.53,2963854.952,1535450,709200,5651414.757,498569.5,6628500,1636102.548,67860,331080,1206937.5,2242187.5,3762537.5,552369.0152,41700491.59,4794120.077,26425034.03,47515,381974.9918,608812.5,15611050,1093703.5,9565027.377,22035300.22,122092.5,10528395.16,844267.5,913770,30247.5,56062.5,6333180.133,138105,875247.75,28478134.72,1639087.5,8474139.174,6537825,68858473.4,173275,5721659.809,21434589.09,1623050,14349362.28,3162087.594,6123862.5,181920,5211233.876,7403480.203,189945,1011050,447675,73440,3673360,1766135.824,32134139.1,25099893.41,8638559.748,452000.01,237748.505,11330,1589789.921,98455,1005,49062.5,476100,827684,1020032.524,15772712.99,10300,53900,423315,3239507.9,6237427.5,1249755,11236125,667887.5,944955,876355.5,13576007.1,10564312.5,52600,3089140,24106875,1123162.5,78030,1506139.459,2210620,5150109.94,57707.5,22620,1161450,47969625,678869.9744,7386.5,7373050,1235790,3696300,764245.0177,1211759.965,1410475,25591520.12,17734275,216810,119355,209790,1127652.5,24621520.22,5619519.948,2183056,12850560.17,271150,0,13790,4082810
